,id,lyrics,explicit
217,34306989,"There's a reason for the sun-shining sky
And there's a reason why I'm feeling so high
Must be the season
When that love light shines all around us

So let that feeling grab you deep inside
And send you reeling where your love can't hide
And then go stealing
Through the moonlit nights with your lover

Just let your love flow like a mountain stream
And let your love grow with the smallest of dreams
And let your love show and you'll know what I mean
It's the season
Let your love fly like a bird on a wing
And let your love bind you to all living things
...

******* This Lyrics is NOT for Commercial use *******",0
220,34213201,"Put the fuckin' mic on
Mic is on?
Joe Crack the Don, uh
Uh, Irv Gotti
What's love?
Ashanti, Terror, Terror Squad
It should be about us, be about trust

What's love? (Got to do, got to do with it, babe)
What's love? It's about us, it's about trust, babe
What's love? (Got to do, got to do with it, babe)
What's love? It should be about us, it should be about trust, babe (yeah, uh, uh, uh)
What's love? (Woo! Yeah)

Woo! Yeah, slow down, baby
Let you know from the gate I don't go down lady
I wanna chick with thick hips that licks her lips
She can be the office type or like to strip
Girl, you get me aroused how you look in my eye
But you talk too much, man, you're ruinin' my high
Don't wanna lose the feelin' 'cause, the roof is chillin'
It's on fire and you lookin' good for the gettin'

I'm a, rider, whether in a hoodie or a linen, a provider
You should see the jewelery on my women
And I'm, livin' it up, the Squad stay fillin' the truck
With chicks that's willin' to triz with us, uh

You say you got a man and you're in love
But what's love gotta do with a little menage?
...

******* This Lyrics is NOT for Commercial use *******",1
222,34196732,"The gal dem Schillaci, Sean da Paul
So me give it to, so me give to, so me give it to, to all girls
Five million and forty naughty shorty
Baby girl, all my girls, all my girls, Sean da Paul say

Well woman the way the time cold, I wanna be keepin' you warm
I got the right temperature fi shelter you from the storm
Oh Lord, gyal, I got the right tactics to turn you on, and girl I
Wanna be the Papa, you can be the Mom, oh-oh!

Make I see the gal them bruk out pon the floor
From you don't want no worthless performer
From you don't want no man wey can't turn you on gyal
Make I see your hand them up on ya
Can't tan pon it long
Nah eat no yam, no steam fish, nor no green banana
But down in Jamaica we give it to you hot like a sauna

Well, woman the way the time cold, I wanna be keepin' you warm
I got the right temperature fi shelter you from the storm
Oh Lord, gyal, I got the right tactics to turn you on, and girl I
Wanna be the Papa, you can be the Mom, oh-oh!

Bumper exposed and gal you got your chest out
But you no wasters, cah gal you impress out
And if you des out a me, you fi test out
...

******* This Lyrics is NOT for Commercial use *******",0
223,113106873,"Oh, Father, tell me
Do we get what we deserve?
Oh, we get what we deserve

And way down we go, go, go, go, go
Way down we go, go, go, go, go
Say way down we go
Way down we go

Oh, you let your feet run wild
Time has come as we all fall, go down
Yeah, but for the fall, ooh, my
...

******* This Lyrics is NOT for Commercial use *******",0
224,33365525,"Now here you go again, you say you want your freedom
Well, who am I to keep you down?
It's only right that you should play the way you feel it
But listen carefully to the sound of your loneliness

Like a heartbeat, drives you mad
In the stillness of remembering what you had
And what you lost
And what you had
And what you lost

Oh, thunder only happens when it's raining
Players only love you when they're playing
Say, women, they will come and they will go
...

******* This Lyrics is NOT for Commercial use *******",0
225,88378467,"Said I don't know if I've ever been good enough
I'm a little bit rusty, and I think my head is cavin' in
And I don't know if I've ever been really loved
By a hand that's touched me
And I feel like something's gonna give

And I'm a little bit angry, well
This ain't over, no, not here
Not while I still need you around
You don't owe me, we might change, yeah
Yeah, we just might feel good

I wanna push you around
Well, I will, well, I will
I wanna push you down
Well, I will, well, I will
I wanna take you for granted

Well, I wanna take you for granted
Yeah, yeah, well, I will
She said I don't know why you ever would lie to me
...

******* This Lyrics is NOT for Commercial use *******",0
226,14778592,"Hmm... hmm-hmm-hmm-hmm
Hmm-hmm-hmm-hmm
Hmm-hmm-hmm-hmm-hmm
Sometimes in our lives
We all have pain
We all have sorrow

But if we are wise
We know that there's always tomorrow

Lean on me
When you're not strong
And I'll be your friend
I'll help you carry on...

For it won't be long
Till I'm gonna need somebody to lean on

Please swallow your pride
If I have things you need to borrow

For no one can fill
Those of your needs that you won't let show

...

******* This Lyrics is NOT for Commercial use *******",0
228,259296797,"I'm rememberin' I promised to forget you now
But it's rainin' and I'm callin' drunk
And my medicine is drownin' your perspective out
So I ain't takin' any fault

Am I honest still? Am I half the man I used to be?
I doubt it, forget about it, whatever
And the dial tone is all I have

I ain't proud of all the punches that I've thrown
In the name of someone I no longer know
For the shame of being young, drunk, and alone
Traffic lights and the transmitter radio

I don't like it when they threw me in the car
I gave your name as my emergency phone call
Honey, it rang and rang
Even the cops thought you were wrong for hangin' up
I dial drunk, I'd die a drunk, I'll die for you

I'll die

Drinks pourin', couldn't stop it
Turn another slow dance into a mosh pit
...

******* This Lyrics is NOT for Commercial use *******",1
239,259986217,"I grew up wild, and I grew up true
A town most folks just drive through
We'd sit out by the dam on a night when the air was warm
Mama was an angel, daddy was a saint
When the lights cut off, I could sneak out late
To a spot on the west side, baby, nobody knew

Come and find me down
Where the tree line ends, and the cattails grow
We can be free, livin' our dreams out
Singin' to the radio

I was raised on a little patch of haven
Wheat fields and old dirt roads
Where the tin roof sings the whole damn thing
Shakes when the cold wind blows
Well, it ain't all sunshines and rainbows
Hard times we all know
But I'd go back in a minute to the land of the wicked
Wheat fields and old dirt roads

(Hey) la-la-la, na-na-na-na, la-la-la-la-la-la
...

******* This Lyrics is NOT for Commercial use *******",1
240,761010,"Never made it as a wise man
I couldn't cut it as a poor man stealing
Tired of living like a blind man
I'm sick of sight without a sense of feeling
And this is how you remind me

This is how you remind me of what I really am
This is how you remind me of what I really am

It's not like you to say sorry
I was waiting on a different story
This time I'm mistaken
For handing you a heart worth breaking
And I've been wrong, I've been down
Been to the bottom of every bottle
These five words in my head
Scream, ""Are we having fun yet?""

Yet, yet, yet, no, no
Yet, yet, yet, no, no

It's not like you didn't know that
...

******* This Lyrics is NOT for Commercial use *******",1
242,1649851,"After love, after love
After love, after love
After love, after love
After love, after love
After love, after love
After love, after love

No matter how hard I try
You keep pushing me aside
And I can't break through
There's no talking to you

It's so sad that you're leaving
It takes time to believe it
But after all is said and done
You're gonna be the lonely one, oh

Do you believe in life after love?
I can feel something inside me say
I really don't think you're strong enough, no
Do you believe in life after love?
...

******* This Lyrics is NOT for Commercial use *******",0
243,54795779,"Gloria, you're always on the run now
Running after somebody
You gotta get him somehow
I think you've got to slow down
Before you start to blow it
I think you're headed for a breakdown
So be careful not to show it

You really don't remember
Was it something that he said?
Are the voices in your head calling, Gloria?
Gloria, don't you think you're fallin'?
If everybody wants you
Why isn't anybody callin'?
You don't have to answer
Leave 'em hangin' on the line
Oh-oh, calling Gloria

...

******* This Lyrics is NOT for Commercial use *******",0
245,30398678,"Shot through the heart and you're to blame
Darlin', you give love a bad name

An angel's smile is what you sell
You promised me Heaven, then put me through Hell
Chains of love got a hold on me
When passion's a prison, you can't break free

Whoa-oh-oh, you're a loaded gun, yeah
Whoa-oh-oh, there's nowhere to run
No one can save me, the damage is done

Shot through the heart and you're to blame
You give love a bad name (bad name)
I play my part and you play your game
You give love a bad name (bad name)

Hey, you give love
...

******* This Lyrics is NOT for Commercial use *******",1
247,261256425,"I was sweet 'til you left me on my knees
Took my honey, made a b (bad bitch)
Of me, baby
Now I'm spicy and savory

You thought heartbreak would be the death of me
But, baby, best believe

What doesn't kill you makes you hotter now
A little wilder when the lights go out
You miss this booty ever since it bounced
And it's not coming back no, no, no, no, no

What doesn't kill you makes you hotter now
A little wilder when the lights go out
You miss this booty ever since it bounced
And it's not coming back, no, no, no, no, no

It's not coming back, I'm not coming back

...

******* This Lyrics is NOT for Commercial use *******",1
250,274879098,"I found a love, for me
Darling, just dive right in and follow my lead
Well, I found a girl, beautiful and sweet
Oh, I never knew you were the someone waiting for me

'Cause we were just kids when we fell in love
Not knowing what it was
I will not give you up this time
But darling, just kiss me slow
Your heart is all I own
And in your eyes, you're holding mine

Baby, I'm dancing in the dark
With you between my arms
Barefoot on the grass
Listening to our favourite song
When you said you looked a mess
I whispered underneath my breath
...

******* This Lyrics is NOT for Commercial use *******",0
253,13755671,"If I could turn the page
In time then I'd rearrange just a day or two
Close my, close my, close my eyes
But I couldn't find a way
So I'll settle for one day to believe in you
Tell me, tell me, tell me lies

Tell me lies, tell me sweet little lies
Tell me lies
Tell me, tell me lies
Oh no-no, you can't disguise
You can't disguise
No, you can't disguise
Tell me lies, tell me sweet little lies

Although I'm not making plans
I hope that you'll understand there's a reason why
Close your, close your, close your eyes
...

******* This Lyrics is NOT for Commercial use *******",0
257,115328890,"I walk a lonely road
The only one that I have ever known
Don't know where it goes
But it's home to me, and I walk alone

I walk this empty street
On the Boulevard of Broken Dreams
Where the city sleeps
And I'm the only one, and I walk alone

I walk alone, I walk alone
I walk alone, I walk a-

My shadow's the only one that walks beside me
My shallow heart's the only thing that's beating
Sometimes, I wish someone out there will find me
'Til then, I walk alone
...

******* This Lyrics is NOT for Commercial use *******",1
259,150230704,"I can still shut down a party
I can hang with anybody
I can drink whiskey and red wine
Champagne all night
Little Scotch on the rocks and I'm fine, I'm fine

But when I taste tequila, baby I still see ya
Cuttin' up the floor in a sorority t-shirt
The same one you wore when we were
Sky high in Colorado, your lips pressed against the bottle
Swearin' on a Bible, baby, I'd never leave ya
I remember how bad I need ya, when I taste tequila (when I, when I, when I)
When I taste tequila (when I, when I, when I)
...

******* This Lyrics is NOT for Commercial use *******",0
261,84377874,"I am not the only traveler
Who has not repaid his debt
I've been searching for a trail to follow again
Take me back to the night we met

And then I can tell myself
What the hell I'm supposed to do
And then I can tell myself
Not to ride along with you
...

******* This Lyrics is NOT for Commercial use *******",1
262,33181712,"Under a lover's sky
Gonna be with you
And no one's gonna be around
If you think that you won't fall
Well just wait until
'Til the sun goes down

Underneath the starlight, starlight
There's a magical feeling so right
It will steal your heart tonight

You can try to resist
Try to hide from my kiss
But you know, but you know that you
Can't fight the moonlight
Deep in the dark, you'll surrender your heart
But you know, but you know that you
Can't fight the moonlight, no
You can't fight it
It's gonna get to your heart

There's no escaping love
...

******* This Lyrics is NOT for Commercial use *******",0
264,260205370,"The truth is bulletproof, there's no foolin' you
I don't dress the same
Me and who you say I was yesterday
Have gone our separate ways

Left my livin' fast somewhere in the past
'Cause that's for chasin' cars
Turns out open bars lead to broken hearts
And goin' way too far

I know I used to be crazy
I know I used to be fun
You say I used to be wild
I say I used to be young

You tell me time has done changed me
That's fine, I've had a good run
I know I used to be crazy
That's 'cause I used to be young

Take one, pour it out, it's not worth cryin' 'bout
...

******* This Lyrics is NOT for Commercial use *******",0
266,134853273,"Come over here

All you've got is this moment
Twenty-first century is yesterday
You can care all you want
Everybody does, yeah, that's okay

So slide over here
And give me a moment
Your moves are so raw
I've got to let you know
I've got to let you know
You're one of my kind

I need you tonight
'Cause I'm not sleeping
There's something about you, girl
That makes me sweat

How do you feel?
I'm lonely
...

******* This Lyrics is NOT for Commercial use *******",0
267,276809960,"Qu'est-ce que je vais te nommer?
Je vais te nommer ""L'amour""
""L'amour tendre""

Wait 'til I turn my love on
Wait 'til-, wait 'til-
Wait 'til I turn my love on
I'm no cheap thrill
I'm a rollercoaster ride, baby, jump on
Come on, come on
'Cause, baby, if you can't tell (baby, if you can't tell)
You're what I wanna love on, oh

This doesn't have to be some sort of
Mathematical equation
Slip off your jeans, slide in the sheets
Screaming, ""Yes"" in quotations
Clock in, baby, get to work
Night shift, but with all the perks
Time stamping when you fell in love
Time can't mess with us

Ooh
If you think about fallin'
Got you covered like garments
Ooh
I deserve an applause for keeping you up late
'Til you can't see straight, just wait, whoo!
...

******* This Lyrics is NOT for Commercial use *******",0
270,271559170,"She's wearin' an old dress, walkin' it out
Waitin' for someone to turn her around
But she won't believe you
When you fall down on your knees

She fell asleep listenin' to my friends
Talkin' on and on about how the world ends
Then she wakes up and climbs in my front seat
And she said

""Don't you wait to try it

Are you scared to find it?
And do you wanna take my broken heart?
...

******* This Lyrics is NOT for Commercial use *******",0
273,242711741,"Learnin' how to live when there's no one around
It's like learnin' how to feel when the drugs run out
You can see my scars 'cause I'm wearin' 'em proud
Even with my broken parts, I feel better now

If I could crawl in the mind, and give any advice to my younger self

Find something you can hold on to
Find someone who'll be there for you
'Cause that's all that really matters in the end
Find somewhere you can come home to
Find someone that'll die for you
'Cause that's all that really matters in the end
...

******* This Lyrics is NOT for Commercial use *******",0
276,98922535,"Once, I was seven years old, my mama told me
""Go make yourself some friends, or you'll be lonely""
Once, I was seven years old

It was a big-big world, but we thought we were bigger
Pushing each other to the limits, we were learning quicker
By 11, smoking herb and drinking burning liquor
Never rich, so we were out to make that steady figure

Once, I was 11 years old, my daddy told me
""Go get yourself a wife, or you'll be lonely""
Once, I was 11 years old

I always had that dream like my daddy before me
So I started writing songs, I started writing stories
Something about the glory just always seemed to bore me
'Cause only those I really love will ever really know me

Once, I was 20 years old, my story got told
Before the morning sun, when life was lonely
...

******* This Lyrics is NOT for Commercial use *******",0
278,913354,"Risin' up, back on the street
Did my time, took my chances
Went the distance, now I'm back on my feet
Just a man and his will to survive

So many times, it happens too fast
You trade your passion for glory
Don't lose your grip on the dreams of the past
You must fight just to keep them alive

It's the eye of the tiger, it's the thrill of the fight
Risin' up to the challenge of our rival
And the last known survivor stalks his prey in the night
And he's watching us all with the eye of the tiger
...

******* This Lyrics is NOT for Commercial use *******",0
279,147549076,"High, high hopes

Had to have high, high hopes for a living
Shooting for the stars when I couldn't make a killing
Didn't have a dime, but I always had a vision
Always had high, high hopes (high, high hopes)
Had to have high, high hopes for a living
Didn't know how, but I always had a feeling
I was gonna be that one in a million
Always had high, high hopes

Mama said, ""Fulfill the prophecy
Be something greater, go make a legacy""
Manifest destiny back in the days
We wanted everything, wanted everything
Mama said, ""Burn your biographies
Rewrite your history, light up your wildest dreams""
Museum victories everyday
We wanted everything, wanted everything

Mama said, ""Don't give up, it's a little complicated
...

******* This Lyrics is NOT for Commercial use *******",1
280,83793378,"I was scared of dentists and the dark
I was scared of pretty girls and starting conversations
Oh, all my friends are turning green
You're the magician's assistant in their dream

Ah-ooh-ooh-ooh, ah-ahh-ah-ah
And they come unstuck

Lady, running down to the riptide
Taken away to the dark side
I wanna be your left-hand man
I love you when you're singing that song
And I got a lump in my throat
'Cause you're gonna sing the words wrong

There's this movie that I think you'll like
This guy decides to quit his job and heads to New York City
This cowboy's running from himself
And she's been living on the highest shelf

...

******* This Lyrics is NOT for Commercial use *******",0
281,260004260,"I've been selling my soul working all day
Overtime hours for bullshit pay
So I can sit out here and waste my life away
Drag back home and drown my troubles away

It's a damn shame what the world's gotten to
For people like me, people like you
Wish I could just wake up and it not be true
But it is oh, it is

Livin' in the new world with an old soul
These rich men north of Richmond
Lord, knows they all just wanna have total control
Wanna know what you think, wanna know what you do
...

******* This Lyrics is NOT for Commercial use *******",1
282,33999328,"25 years and my life is still
Trying to get up that great big hill of hope
For a destination
I realized quickly when I knew I should
That the world was made up of this brotherhood of man
For whatever that means

And so I cry sometimes
When I'm lying in bed just to get it all out
What's in my head
And I, I am feeling a little peculiar
And so I wake in the morning
And I step outside
And I take a deep breath and I get real high
And I scream from the top of my lungs
What's going on?

And I say, hey yeah yeah-eh-eh, hey yeah yeah
I said hey, what's going on?
And I say, hey yeah yeah-eh-eh, hey yeah yeah
...

******* This Lyrics is NOT for Commercial use *******",0
283,44293890,"Hold on to me as we go
As we roll down this unfamiliar road
And although this wave (wave) is stringing us along
Just know you're not alone
'Cause I'm gonna make this place your home

Settle down, it'll all be clear
Don't pay no mind to the demons, they fill you with fear
The trouble, it might drag you down
If you get lost, you can always be found
Just know you're not alone
'Cause I'm gonna make this place your home

...

******* This Lyrics is NOT for Commercial use *******",0
285,232000102,"Day-o, day-o
Daylight come and me wan' go home

Work all night on a drink of rum
(Daylight come and me wan' go home)
Stack banana 'til the morning come
(Daylight come and me wan' go home)
Come Mister tally man, tally me banana
(Daylight come and me wan' go home)
Come Mister tally man, tally me banana
(Daylight come and me wan' go home)

Lift six foot, seven foot, eight foot bunch
(Daylight come and me wan' go home)
Six foot, seven foot, eight foot bunch
...

******* This Lyrics is NOT for Commercial use *******",0
286,234989196,"Two, three

Sunday mornings were your favorite
I used to meet you down on Woods Creek Road
You did your hair up like you were famous
Even though it's only church where we were goin'

Now, Sunday mornings, I just sleep in
It's like I buried my faith with you
I'm screamin' at a God I don't know if I believe in
'Cause I don't know what else I can do

I'm still holdin' on to everything that's dead and gone
I don't wanna say goodbye, 'cause this one means forever
And now you're in the stars and six-feet's never felt so far
Here I am alone between the heavens and the embers

...

******* This Lyrics is NOT for Commercial use *******",0
